json,location,@TempShift,transplant date,heating start date,heating end date,harvest end date,iteration,NPV,labour_costs,elec_costs,land costs,water costs,fertilizers costs,rockwool costs,seedlings costs,other_material costs,maintenance costs,subsidy payment,initial payment,cash inflow year 1,heating costs year 1,cash outflow year 1,net cash flow year 1,PV year 1,cash inflow year 2,heating costs year 2,cash outflow year 2,net cash flow year 2,PV year 2,cash inflow year 3,heating costs year 3,cash outflow year 3,net cash flow year 3,PV year 3,cash inflow year 4,heating costs year 4,cash outflow year 4,net cash flow year 4,PV year 4,cash inflow year 5,heating costs year 5,cash outflow year 5,net cash flow year 5,PV year 5,cash inflow year 6,heating costs year 6,cash outflow year 6,net cash flow year 6,PV year 6,cash inflow year 7,heating costs year 7,cash outflow year 7,net cash flow year 7,PV year 7,cash inflow year 8,heating costs year 8,cash outflow year 8,net cash flow year 8,PV year 8,cash inflow year 9,heating costs year 9,cash outflow year 9,net cash flow year 9,PV year 9,cash inflow year 10,heating costs year 10,cash outflow year 10,net cash flow year 10,PV year 10,cash inflow year 11,heating costs year 11,cash outflow year 11,net cash flow year 11,PV year 11,cash inflow year 12,heating costs year 12,cash outflow year 12,net cash flow year 12,PV year 12,cash inflow year 13,heating costs year 13,cash outflow year 13,net cash flow year 13,PV year 13,cash inflow year 14,heating costs year 14,cash outflow year 14,net cash flow year 14,PV year 14,cash inflow year 15,heating costs year 15,cash outflow year 15,net cash flow year 15,PV year 15,cash inflow year 16,heating costs year 16,cash outflow year 16,net cash flow year 16,PV year 16,cash inflow year 17,heating costs year 17,cash outflow year 17,net cash flow year 17,PV year 17,cash inflow year 18,heating costs year 18,cash outflow year 18,net cash flow year 18,PV year 18,cash inflow year 19,heating costs year 19,cash outflow year 19,net cash flow year 19,PV year 19,cash inflow year 20,heating costs year 20,cash outflow year 20,net cash flow year 20,PV year 20
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,741,21.532885065127743,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,320.203,142.719,221.201,99.001,93.30961232407404,312.978,142.719,221.201,91.777,81.52740473811008,321.498,142.719,221.201,100.297,83.97357952765604,318.917,142.719,221.201,97.716,77.10898277442963,324.881,142.719,221.201,103.68,77.1109696351061,318.547,142.719,221.201,97.346,68.23785542998063,328.717,142.719,221.201,107.516,71.03397063634944,322.627,142.719,221.201,101.426,63.157673969029894,327.657,142.719,221.201,106.456,62.4787309549287,321.081,142.719,221.201,99.88,55.24901035333336,330.128,142.719,221.201,108.927,56.78906611725781,333.294,142.719,221.201,112.093,55.07978352236541,335.479,142.719,221.201,114.278,52.925408060864996,333.075,142.719,221.201,111.874,48.833045165700945,337.09,142.719,221.201,115.889,47.67739778867671,330.926,142.719,221.201,109.725,42.546213680572635,326.459,142.719,221.201,105.258,38.46741520291848,328.81,142.719,221.201,107.609,37.06550484997872,328.675,142.719,221.201,107.474,34.890866451697065,327.647,142.719,221.201,106.446,32.57039388209692
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,742,41.94088423831211,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,316.843,138.232,216.714,100.129,94.37229111313299,320.5,138.232,216.714,103.786,92.19534291585758,313.303,138.232,216.714,96.589,80.86895375873688,312.804,138.232,216.714,96.09,75.8260346970695,317.354,138.232,216.714,100.641,74.85092189945212,320.286,138.232,216.714,103.572,72.60248575444795,324.367,138.232,216.714,107.654,71.12472866734701,324.486,138.232,216.714,107.773,67.10979464995019,325.789,138.232,216.714,109.076,64.01617001467322,319.177,138.232,216.714,102.463,56.67792416513156,320.799,138.232,216.714,104.085,54.26509477940269,318.495,138.232,216.714,101.782,50.01337093662939,324.298,138.232,216.714,107.585,49.82530678577971,324.711,138.232,216.714,107.997,47.14078572181761,330.723,138.232,216.714,114.01,46.90408147299646,327.017,138.232,216.714,110.303,42.770290116786676,335.39,138.232,216.714,118.676,43.37126433220246,345.304,138.232,216.714,128.59,44.29264449728467,331.68,138.232,216.714,114.966,37.32307894455437,330.742,138.232,216.714,114.028,34.89031901505892
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,743,296.83357750704886,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,314.037,121.736,200.218,113.819,107.27541615993549,309.838,121.736,200.218,109.621,97.37828980061536,309.206,121.736,200.218,108.988,91.24984873777676,317.225,121.736,200.218,117.008,92.33204673343705,320.679,121.736,200.218,120.462,89.59252622311635,318.899,121.736,200.218,118.682,83.1937609418273,321.107,121.736,200.218,120.889,79.86939623477225,322.456,121.736,200.218,122.238,76.11743957582082,318.79,121.736,200.218,118.572,69.58964642705764,329.25,121.736,200.218,129.032,71.37458738224522,335.297,121.736,200.218,135.079,70.42392126100718,343.299,121.736,200.218,143.082,70.30709312760989,346.707,121.736,200.218,146.49,67.84325916313453,345.798,121.736,200.218,145.58,63.545755120626055,346.325,121.736,200.218,146.107,60.109119147362826,356.291,121.736,200.218,156.073,60.51762815215649,353.839,121.736,200.218,153.621,56.142253446315145,351.15,121.736,200.218,150.932,51.98818725292176,354.547,121.736,200.218,154.329,50.10207512033215,351.801,121.736,200.218,151.583,46.38132749897842
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,744,-134.4894039711991,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,307.712,146.889,225.37,82.342,77.60794013838233,308.539,146.889,225.37,83.169,73.8802973851196,306.962,146.889,225.37,81.592,68.31270203899277,312.09,146.889,225.37,86.72,68.43164654838476,315.365,146.889,225.37,89.995,66.9331399941382,324.982,146.889,225.37,99.611,69.82583902438256,321.781,146.889,225.37,96.41,63.696374680653044,320.902,146.889,225.37,95.531,59.48709756119046,318.945,146.889,225.37,93.574,54.91851579829751,322.121,146.889,225.37,96.751,53.518024116251105,319.11,146.889,225.37,93.739,48.871224455105136,319.485,146.889,225.37,94.115,46.24602807211476,314.054,146.889,225.37,88.684,41.07188679804169,316.664,146.889,225.37,91.293,39.849506767790196,310.957,146.889,225.37,85.587,35.210868571342736,308.243,146.889,225.37,82.873,32.13404242272167,313.884,146.889,225.37,88.514,32.34809945071011,317.351,146.889,225.37,91.98,31.682340235630342,324.039,146.889,225.37,98.669,32.0323196219834,316.725,146.889,225.37,91.355,27.95270234756862
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,745,163.6526055627142,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,315.397,131.669,210.151,105.246,99.19541365716525,317.542,131.669,210.151,107.392,95.39811010150457,316.152,131.669,210.151,106.002,88.7496104284622,318.02,131.669,210.151,107.869,85.12099557248158,314.941,131.669,210.151,104.79,77.9371095977246,310.268,131.669,210.151,100.117,70.1802391997697,313.678,131.669,210.151,103.527,68.39842280455741,320.815,131.669,210.151,110.664,68.91032328518276,323.155,131.669,210.151,113.004,66.3216476792956,329.403,131.669,210.151,119.253,65.96502771212553,333.039,131.669,210.151,122.888,64.067826789963,338.165,131.669,210.151,128.014,62.90317849029882,348.979,131.669,210.151,138.828,64.29509090510533,350.921,131.669,210.151,140.77,61.44630449393523,350.683,131.669,210.151,140.532,57.81568186693731,344.261,131.669,210.151,134.11,52.00128085341885,334.323,131.669,210.151,124.172,45.379694106568145,333.364,131.669,210.151,123.213,42.44051558807069,346.579,131.669,210.151,136.429,44.290739193411774,345.243,131.669,210.151,135.092,41.33539323673579
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,746,-29.194059685196343,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,315.491,142.963,221.445,94.046,88.63906891036561,318.327,142.963,221.445,96.883,86.06267886497176,308.604,142.963,221.445,87.16,72.97408472190534,308.306,142.963,221.445,86.861,68.54324346578396,307.651,142.963,221.445,86.206,64.11537586288696,312.834,142.963,221.445,91.39,64.06263092304987,310.431,142.963,221.445,88.987,58.79194668039727,305.933,142.963,221.445,84.488,52.61058877518238,306.513,142.963,221.445,85.069,49.92646555691237,318.447,142.963,221.445,97.002,53.657128828193606,322.508,142.963,221.445,101.063,52.68929970972259,330.158,142.963,221.445,108.713,53.419351475635864,328.22,142.963,221.445,106.775,49.45047414338089,328.982,142.963,221.445,107.537,46.939943411605796,335.403,142.963,221.445,113.958,46.88296664180304,349.181,142.963,221.445,127.736,49.52995795857887,345.219,142.963,221.445,123.774,45.23443843638024,346.897,142.963,221.445,125.452,43.211693542276734,350.518,142.963,221.445,129.073,41.90291845954694,354.335,142.963,221.445,132.89,40.66168394622381
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,747,-73.88932431061872,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,313.73,147.375,225.857,87.873,82.82045357820155,307.931,147.375,225.857,82.073,72.9074855583762,306.486,147.375,225.857,80.629,67.5060182078284,307.479,147.375,225.857,81.621,64.40837958455734,305.302,147.375,225.857,79.445,59.08645313611716,312.453,147.375,225.857,86.595,60.70199795662401,308.235,147.375,225.857,82.378,54.425365767742775,307.653,147.375,225.857,81.796,50.93421933971633,314.521,147.375,225.857,88.664,52.036476633670084,318.998,147.375,225.857,93.14,51.52090745689331,325.58,147.375,225.857,99.722,51.99046239229706,348.915,147.375,225.857,123.057,60.46768913113784,344.583,147.375,225.857,118.725,54.98488981907159,338.592,147.375,225.857,112.735,49.208756205452886,345.347,147.375,225.857,119.489,49.15843545002168,345.599,147.375,225.857,119.742,46.43003408010669,345.754,147.375,225.857,119.897,43.81737586279939,343.411,147.375,225.857,117.554,40.491203993931784,342.083,147.375,225.857,116.225,37.731929383283685,336.917,147.375,225.857,111.06,33.98214215155158
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,748,-155.24737447611676,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,305.751,136.706,215.188,90.563,85.3562516835551,304.696,136.706,215.188,89.508,79.51195233545117,307.317,136.706,215.188,92.129,77.13504690527665,304.846,136.706,215.188,89.658,70.74983783916478,307.754,136.706,215.188,92.566,68.84553739782703,308.649,136.706,215.188,93.461,65.5148469848716,307.473,136.706,215.188,92.285,60.97094517996511,307.304,136.706,215.188,92.116,57.36057530793981,296.138,136.706,215.188,80.95,47.50921305443482,296.201,136.706,215.188,81.013,44.812410982171116,299.092,136.706,215.188,83.904,43.74372141954893,301.148,136.706,215.188,85.96,42.23863977859399,307.255,136.706,215.188,92.067,42.63848828986704,297.308,136.706,215.188,82.12,35.8452454595787,296.914,136.706,215.188,81.726,33.62232895783039,293.889,136.706,215.188,78.701,30.51657963233414,295.889,136.706,215.188,80.701,29.492952048370295,306.977,136.706,215.188,91.789,31.616634946835976,304.583,136.706,215.188,89.396,29.021736941586905,302.611,136.706,215.188,87.423,26.74968037867975
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,749,-124.42917101637916,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,311.125,151.523,230.005,81.12,76.45634113520262,315.329,151.523,230.005,85.324,75.79474779653529,313.812,151.523,230.005,83.807,70.16708158234627,309.406,151.523,230.005,79.401,62.65648576938385,311.778,151.523,230.005,81.773,60.81804330076834,318.254,151.523,230.005,88.249,61.86097200786605,317.973,151.523,230.005,87.968,58.11882637600844,321.761,151.523,230.005,91.755,57.13583987827615,320.471,151.523,230.005,90.465,53.09384179849209,324.884,151.523,230.005,94.879,52.48264998272017,327.021,151.523,230.005,97.016,50.5795012684001,331.551,151.523,230.005,101.546,49.89741292885337,329.72,151.523,230.005,99.715,46.180613269544544,329.577,151.523,230.005,99.572,43.46318410075839,327.693,151.523,230.005,97.687,40.189081598979186,332.841,151.523,230.005,102.836,39.874681667304124,327.091,151.523,230.005,97.086,35.48090212730458,329.704,151.523,230.005,99.699,34.341057237935544,331.625,151.523,230.005,101.619,32.99018542752629,336.187,151.523,230.005,106.182,32.489379729415575
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,750,13.256704304842188,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,313.14,149.665,228.147,84.992,80.10594792451202,310.564,149.665,228.147,82.416,73.21206670687826,319.916,149.665,228.147,91.769,76.83317689190349,322.454,149.665,228.147,94.307,74.4187036780817,331.666,149.665,228.147,103.519,76.99152115151492,329.878,149.665,228.147,101.731,71.31188220533964,332.384,149.665,228.147,104.237,68.8676047636027,336.14,149.665,228.147,107.993,67.24707257331818,338.213,149.665,228.147,110.066,64.59742438866346,340.529,149.665,228.147,112.382,62.16444146661852,340.251,149.665,228.147,112.103,58.44526136192676,334.532,149.665,228.147,106.385,52.275212340609784,342.562,149.665,228.147,114.415,52.98860187312172,338.444,149.665,228.147,110.297,48.14454215275757,344.417,149.665,228.147,116.269,47.833775969063915,346.033,149.665,228.147,117.886,45.71055643822109,341.801,149.665,228.147,113.653,41.53562664583724,343.442,149.665,228.147,115.295,39.712976848038835,339.705,149.665,228.147,111.558,36.2166306363036,336.467,149.665,228.147,108.32,33.14367828852877
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,751,-241.4999705055257,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,323.018,173.643,252.124,70.893,66.8175082745066,336.055,173.643,252.124,83.931,74.55717920859524,332.366,173.643,252.124,80.241,67.18188340512715,334.808,173.643,252.124,82.684,65.24691294982142,331.955,173.643,252.124,79.831,59.373448195979286,328.416,173.643,252.124,76.292,53.47921757932965,334.209,173.643,252.124,82.085,54.231926282396984,337.511,173.643,252.124,85.387,53.170257177235726,346.123,173.643,252.124,93.998,55.16715288398049,347.316,173.643,252.124,95.191,52.65542815926698,337.881,173.643,252.124,85.756,44.70919757623522,338.259,173.643,252.124,86.134,42.324508805217405,329.557,173.643,252.124,77.433,35.86118520514831,324.583,173.643,252.124,72.458,31.628034382303,328.782,173.643,252.124,76.658,31.537342550085764,324.129,173.643,252.124,72.005,27.92006628309637,332.486,173.643,252.124,80.361,29.368745607934635,329.307,173.643,252.124,77.182,26.585212431471884,325.084,173.643,252.124,72.96,23.685991020369222,322.387,173.643,252.124,70.262,21.498831516372952
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,752,-161.67597657634514,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,318.719,148.883,227.365,91.353,86.1012093972627,315.91,148.883,227.365,88.545,78.65658189078538,317.89,148.883,227.365,90.525,75.79149337447957,324.672,148.883,227.365,97.307,76.78633544199353,326.348,148.883,227.365,98.983,73.61759804541774,319.244,148.883,227.365,91.879,64.40574909148694,311.972,148.883,227.365,84.607,55.89838792656083,309.122,148.883,227.365,81.757,50.90959460380457,300.674,148.883,227.365,73.309,43.024972798614584,297.891,148.883,227.365,70.526,39.01159333316063,307.441,148.883,227.365,80.076,41.74782033724008,309.972,148.883,227.365,82.607,40.59116737782805,322.721,148.883,227.365,95.356,44.161961793534765,318.54,148.883,227.365,91.175,39.79774252587922,312.854,148.883,227.365,85.489,35.17068586165667,314.794,148.883,227.365,87.429,33.900775766016274,318.657,148.883,227.365,91.292,33.3634359053503,312.621,148.883,227.365,85.256,29.36615778615643,310.628,148.883,227.365,83.263,27.030860878484667,317.207,148.883,227.365,89.842,27.489899287942027
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,753,24.252065524921424,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,314.882,132.174,210.656,104.226,98.23365549246807,314.63,132.174,210.656,103.974,92.36186998656873,312.475,132.174,210.656,101.819,85.24789266487335,314.651,132.174,210.656,103.995,82.06399896837996,318.021,132.174,210.656,107.365,79.85230150773582,313.477,132.174,210.656,102.821,72.07582383340508,316.255,132.174,210.656,105.599,69.7676296808671,313.125,132.174,210.656,102.469,63.80720833790842,316.793,132.174,210.656,106.137,62.29128359992899,316.877,132.174,210.656,106.221,58.75647894063008,321.14,132.174,210.656,110.484,57.60106216303118,314.055,132.174,210.656,103.399,50.80781802568671,316.293,132.174,210.656,105.637,48.92344724892083,309.708,132.174,210.656,99.052,43.236383294539635,309.311,132.174,210.656,98.655,40.587183942657774,311.526,132.174,210.656,100.87,39.112575874635276,311.871,132.174,210.656,101.215,36.98999205715707,316.334,132.174,210.656,105.678,36.400580354414124,313.066,132.174,210.656,102.41,33.24674031648852,313.239,132.174,210.656,102.582,31.388139234624635
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,754,4.809382928179772,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,307.227,119.368,197.85,109.377,103.0887012533417,308.294,119.368,197.85,110.444,98.10974801820842,303.141,119.368,197.85,105.291,88.15493374568929,303.778,119.368,197.85,105.928,83.58934870154424,297.394,119.368,197.85,99.544,74.03544664188033,299.161,119.368,197.85,101.311,71.01763131323057,295.022,119.368,197.85,97.172,64.19968953629429,299.082,119.368,197.85,101.232,63.037172455388855,294.493,119.368,197.85,96.643,56.71949035248205,288.969,119.368,197.85,91.119,50.402722848100254,287.52,119.368,197.85,89.67,46.74974768525642,293.58,119.368,197.85,95.731,47.039843040091,295.466,119.368,197.85,97.617,45.20889782322462,300.385,119.368,197.85,102.535,44.7565612739423,301.352,119.368,197.85,103.502,42.581275219876076,300.21,119.368,197.85,102.36,39.69024456772843,301.633,119.368,197.85,103.783,37.92833905740869,306.427,119.368,197.85,108.577,37.399127514215266,305.295,119.368,197.85,107.445,34.88138777024064,311.318,119.368,197.85,113.469,34.71907411003637
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,755,246.97933845278283,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,318.415,149.392,227.874,90.541,85.33581450679115,322.915,149.392,227.874,95.041,84.42648525864219,326.218,149.392,227.874,98.344,82.33789743439372,338.3,149.392,227.874,110.426,87.13806604967192,339.852,149.392,227.874,111.978,83.28254062776303,346.817,149.392,227.874,118.943,83.37711721698601,356.661,149.392,227.874,128.787,85.08749459537073,364.592,149.392,227.874,136.718,85.13419763300462,375.269,149.392,227.874,147.395,86.50572749571074,371.059,149.392,227.874,143.185,79.2032169761018,367.048,149.392,227.874,139.174,72.55855335906328,373.966,149.392,227.874,146.092,71.78625452108598,374.706,149.392,227.874,146.832,68.00171271976485,374.926,149.392,227.874,147.052,64.18824935987162,379.113,149.392,227.874,151.239,62.22063195491185,373.369,149.392,227.874,145.495,56.41604396731495,361.934,149.392,227.874,134.06,48.99332589983082,355.593,149.392,227.874,127.719,43.99237335945992,350.716,149.392,227.874,122.842,39.87994113538366,344.266,149.392,227.874,116.392,35.61369438165991
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,756,-90.75236190805148,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,319.337,153.485,231.967,87.37,82.34638014768001,319.044,153.485,231.967,87.076,77.35159503591744,325.006,153.485,231.967,93.039,77.89648240631675,322.436,153.485,231.967,90.469,71.389867842684,331.42,153.485,231.967,99.453,73.96752628013188,329.553,153.485,231.967,97.585,68.4057554075252,323.273,153.485,231.967,91.305,60.32372270085076,325.592,153.485,231.967,93.625,58.299854115419116,327.495,153.485,231.967,95.528,56.06479707920635,322.316,153.485,231.967,90.349,49.976930363242964,321.467,153.485,231.967,89.5,46.66072912369975,326.211,153.485,231.967,94.244,46.309261448618514,330.249,153.485,231.967,98.281,45.516754332326435,327.611,153.485,231.967,95.644,41.74851531826228,323.928,153.485,231.967,91.961,37.83310753243211,325.361,153.485,231.967,93.394,36.21360591551231,334.278,153.485,231.967,102.311,37.390442289026716,333.57,153.485,231.967,101.603,34.9968342923348,335.322,153.485,231.967,103.355,33.55351802906033,334.922,153.485,231.967,102.954,31.50195843170078
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,757,-351.99593616578903,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,306.105,155.13,233.612,72.493,68.32548524204482,304.142,155.13,233.612,70.53,62.65356663277856,304.466,155.13,233.612,70.854,59.32224016445306,308.926,155.13,233.612,75.314,59.43145277156905,301.096,155.13,233.612,67.485,50.19119519656851,304.069,155.13,233.612,70.457,49.38922498055182,306.847,155.13,233.612,73.235,48.385233286190186,307.532,155.13,233.612,73.921,46.03016504051545,310.105,155.13,233.612,76.494,44.89385546102845,303.253,155.13,233.612,69.642,38.52260194230333,299.167,155.13,233.612,65.556,34.177567929873796,303.152,155.13,233.612,69.54,34.17050579544523,301.12,155.13,233.612,67.508,31.264929723485896,309.93,155.13,233.612,76.319,33.31308109985989,308.247,155.13,233.612,74.636,30.7054394388348,303.789,155.13,233.612,70.177,27.211219411818465,299.194,155.13,233.612,65.582,23.967595150798882,308.327,155.13,233.612,74.715,25.73539734401038,299.476,155.13,233.612,65.865,21.38262779614479,290.578,155.13,233.612,56.967,17.43067942593522
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,758,-93.06947816751938,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,324.214,154.371,232.853,91.36,86.10785498564051,323.156,154.371,232.853,90.302,80.21745213585922,321.419,154.371,232.853,88.566,74.1513541430917,320.515,154.371,232.853,87.662,69.17499821677761,326.939,154.371,232.853,94.086,69.97554869525995,328.735,154.371,232.853,95.882,67.21143714076385,320.286,154.371,232.853,87.433,57.765305934629055,320.424,154.371,232.853,87.571,54.53026924736827,322.922,154.371,232.853,90.069,52.861187635973124,328.029,154.371,232.853,95.176,52.646812046330105,326.757,154.371,232.853,93.903,48.956614100932725,331.233,154.371,232.853,98.379,48.341430877220674,338.481,154.371,232.853,105.628,48.919084557258735,332.286,154.371,232.853,99.432,43.402189861440846,327.427,154.371,232.853,94.573,38.90796977009474,330.033,154.371,232.853,97.18,37.68160520731394,332.002,154.371,232.853,99.149,36.23475121108791,335.582,154.371,232.853,102.729,35.38467657104446,337.63,154.371,232.853,104.776,34.01505523960476,327.451,154.371,232.853,94.598,28.944924254788624
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,759,-24.65195094149135,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,304.584,127.259,205.741,98.843,93.15995500816358,301.0,127.259,205.741,95.258,84.61978244879288,298.254,127.259,205.741,92.512,77.45567200869048,297.914,127.259,205.741,92.173,72.73451060987458,294.937,127.259,205.741,89.195,66.33838021608169,298.71,127.259,205.741,92.968,65.16924332214298,304.552,127.259,205.741,98.81,65.28221561973014,305.795,127.259,205.741,100.054,62.30323456437434,306.593,127.259,205.741,100.852,59.189475253259715,312.828,127.259,205.741,107.087,59.23574862461082,318.661,127.259,205.741,112.919,58.870690808209304,316.473,127.259,205.741,110.731,54.41095724733578,318.172,127.259,205.741,112.431,52.06990642865153,313.577,127.259,205.741,107.836,47.070372148837784,299.606,127.259,205.741,93.864,38.616239464163044,300.887,127.259,205.741,95.146,36.893113140645646,308.021,127.259,205.741,102.279,37.37888471066147,309.677,127.259,205.741,103.936,35.800448783237975,308.573,127.259,205.741,102.832,33.38372839820162,316.42,127.259,205.741,110.679,33.86549025284349
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,760,221.85378910213703,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,321.419,130.33,208.811,112.608,106.13365997065522,329.462,130.33,208.811,120.651,107.17625796996346,326.983,130.33,208.811,118.172,98.93901507199993,327.229,130.33,208.811,118.418,93.44478381524857,331.417,130.33,208.811,122.606,91.18737212576042,339.685,130.33,208.811,130.874,91.74034232565485,340.927,130.33,208.811,132.115,87.28598546739757,327.724,130.33,208.811,118.912,74.04622963985163,330.801,130.33,208.811,121.99,71.59533265556372,332.239,130.33,208.811,123.428,68.27455232732062,326.338,130.33,208.811,117.527,61.27280311438645,320.858,130.33,208.811,112.047,55.05736614548732,325.302,130.33,208.811,116.49,53.94966042884456,330.271,130.33,208.811,121.459,53.01699630399176,329.512,130.33,208.811,120.701,49.65687420489961,335.977,130.33,208.811,127.165,49.308544200446654,332.441,130.33,208.811,123.63,45.18165055263153,333.727,130.33,208.811,124.916,43.02684567182209,334.599,130.33,208.811,125.787,40.83617774620353,337.001,130.33,208.811,128.189,39.22333936400755
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,761,134.22261259654775,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,314.632,124.434,202.916,111.716,105.29316987130208,325.734,124.434,202.916,122.818,109.10144396027655,318.922,124.434,202.916,116.006,97.1258398770314,322.815,124.434,202.916,119.899,94.61353160624898,324.2,124.434,202.916,121.283,90.20368048997244,325.577,124.434,202.916,122.661,85.98303913529365,317.152,124.434,202.916,114.236,75.47367971715087,317.583,124.434,202.916,114.667,71.40259262298301,313.993,124.434,202.916,111.077,65.19054641551517,315.99,124.434,202.916,113.074,62.547350084405416,319.86,124.434,202.916,116.944,60.96885717014765,314.756,124.434,202.916,111.84,54.955826820463386,322.334,124.434,202.916,119.418,55.30568820485511,320.244,124.434,202.916,117.328,51.21371962247164,310.434,124.434,202.916,107.517,44.23314346940556,309.186,124.434,202.916,106.27,41.206496405392784,302.984,124.434,202.916,100.068,36.57076579606421,293.955,124.434,202.916,91.038,31.35793314766779,298.44,124.434,202.916,95.524,31.01121743964546,297.576,124.434,202.916,94.66,28.964090740254612
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,762,363.08345367470906,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,314.203,128.323,206.805,107.398,101.22368149878326,318.347,128.323,206.805,111.542,99.08505633924754,320.077,128.323,206.805,113.272,94.83699225370141,328.197,128.323,206.805,121.392,95.79215495671421,334.279,128.323,206.805,127.474,94.80810704265949,341.295,128.323,206.805,134.49,94.27533163097038,345.153,128.323,206.805,138.348,91.40415274185557,337.918,128.323,206.805,131.114,81.64403928328119,346.601,128.323,206.805,139.796,82.04585287322358,353.138,128.323,206.805,146.334,80.94504746493162,359.588,128.323,206.805,152.784,79.6540885452079,357.252,128.323,206.805,150.448,73.92664662778748,357.046,128.323,206.805,150.242,69.58100124746191,358.237,128.323,206.805,151.433,66.10037431394494,357.632,128.323,206.805,150.828,62.05124733581864,364.29,128.323,206.805,157.486,61.06538350565981,352.403,128.323,206.805,145.598,53.21013669284152,353.89,128.323,206.805,147.085,50.6630387689065,347.577,128.323,206.805,140.773,45.70102887567288,349.2,128.323,206.805,142.395,43.570091676039254
